Brownie 875g;Brigadeiro 3000g;Brigad. Ninho 3000g;Mousse de Ninho 700g;Pudim 1un;Cheesecake 1un;Veruca 1un;Bolo Baunilha;Bolo Matilde;Caramelo 400g;Caramelo Salgado 250g;Brigadeiro Branco 3000g;Ganache 400g;Brigadeiro Pa�oca 850g;Bolo de Cenoura;Banoffe Fatia;Quadrado Brownie 1un;Coxinha ao leite 1un;Coxinha Ninho 1un;Coxinha Amendoim e Nutella 1un;Coxinha Ninho e Nutela 1un;Cenourinha 1un;Chocolatinho 1un;Matilde 1un;Brownetto Sensacao 1un;Brownetto Sensacao Uva 1un;Vermelinho 1un;Brigadeiro Gourmet 1un;Docinho 1un;Bombom Morango 1un;Bombom de Uva 1un;Bombom Travessa 1un;Fatia Brownie 1un;Mousse Choco 1un;Mousse Maracuja 1un;Mousse Limao 1un;Browninho 1un;Browniezao 1un;Caixa 4 Brigadeiros;Caixa bolinho e doces 1un;Caixa 8 docinhos;Brownetto 1un;Duetto 1un;Pe de mo�a 1un;B Red 1un;Bombom de Kinder 1un;Brownie Travessa 1un;Coracao de brownie 1un;Copo Churros 1un;Palha Italiana 1un;Brownie 875g;Brigadeiro 3000g;Brigad. Ninho 3000g;Mousse de Ninho 700g;Pudim 1un;Cheesecake 1un;Veruca 1un;Bolo Baunilha;Bolo Matilde;Caramelo 400g;Caramelo Salgado 250g;Brigadeiro Branco 3000g;Ganache 400g;Brigadeiro Pa�oca 850g;Bolo de Cenoura;Banoffe Fatia;Quadrado Brownie 1un;Coxinha ao leite 1un;Coxinha Ninho 1un;Coxinha Amendoim e Nutella 1un;Coxinha Ninho e Nutela 1un;Cenourinha 1un;Chocolatinho 1un;Matilde 1un;Brownetto Sensacao 1un;Brownetto Sensacao Uva 1un;Vermelinho 1un;Brigadeiro Gourmet 1un;Docinho 1un;Bombom Morango 1un;Bombom de Uva 1un;Bombom Travessa 1un;Fatia Brownie 1un;Mousse Choco 1un;Mousse Maracuja 1un;Mousse Limao 1un;Browninho 1un;Browniezao 1un;Caixa 4 Brigadeiros;Caixa bolinho e doces 1un;Caixa 8 docinhos;Brownetto 1un;Duetto 1un;Pe de mo�a 1un;B Red 1un;Bombom de Kinder 1un;Brownie Travessa 1un;Coracao de brownie 1un;Copo Churros 1un;Palha Italiana 1un;Brownie 875g;Brigadeiro 3000g;Brigad. Ninho 3000g;Mousse de Ninho 700g;Pudim 1un;Cheesecake 1un;Veruca 1un;Bolo Baunilha;Bolo Matilde;Caramelo 400g;Caramelo Salgado 250g;Brigadeiro Branco 3000g;Ganache 400g;Brigadeiro Pa�oca 850g;Bolo de Cenoura;Banoffe Fatia;Quadrado Brownie 1un;Coxinha ao leite 1un;Coxinha Ninho 1un;Coxinha Amendoim e Nutella 1un;Coxinha Ninho e Nutela 1un;Cenourinha 1un;Chocolatinho 1un;Matilde 1un;Brownetto Sensacao 1un;Brownetto Sensacao Uva 1un;Vermelinho 1un;Brigadeiro Gourmet 1un;Docinho 1un;Bombom Morango 1un;Bombom de Uva 1un;Bombom Travessa 1un;Fatia Brownie 1un;Mousse Choco 1un;Mousse Maracuja 1un;Mousse Limao 1un;Browninho 1un;Browniezao 1un;Caixa 4 Brigadeiros;Caixa bolinho e doces 1un;Caixa 8 docinhos;Brownetto 1un;Duetto 1un;Pe de mo�a 1un;B Red 1un;Bombom de Kinder 1un;Brownie Travessa 1un;Coracao de brownie 1un;Copo Churros 1un;Palha Italiana 1un;h11;h12;h13;h14;h15;h16;h17;h18;h19;h110;h111;h112;h113;h114;h115;h116;h117;h118;h119;h120;h121;h122;h123;h124;h125;h126;h127;h128;h129;h130;h131;h132;h133;h134;h135;h136;h137;h138;h139;h140;h141;h142;h143;h144;h145;h146;h147;h148;h149;h150;h21;h22;h23;h24;h25;h26;h27;h28;h29;h210;h211;h212;h213;h214;h215;h216;h217;h218;h219;h220;h221;h222;h223;h224;h225;h226;h227;h228;h229;h230;h231;h232;h233;h234;h235;h236;h237;h238;h239;h240;h241;h242;h243;h244;h245;h246;h247;h248;h249;h50;h31;h32;h33;h34;h35;h36;h37;h38;h39;h310;h311;h312;h313;h314;h315;h316;h317;h318;h319;h320;h321;h322;h323;h324;h325;h326;h327;h328;h329;h330;h331;h332;h333;h334;h335;h336;h337;h338;h339;h340;h341;h342;h343;h344;h345;h346;h347;h348;h349;h350;e11;e12;e13;e14;e15;e16;e17;e18;e19;e110;e111;e112;e113;e114;e115;e116;e117;e118;e119;e120;e121;e122;e123;e124;e125;e126;e127;e128;e129;e130;e131;e132;e133;e134;e135;e136;e137;e138;e139;e140;e141;e142;e143;e144;e145;e146;e147;e148;e149;e150;e21;e22;e23;e24;e25;e26;e27;e28;e29;e210;e211;e212;e213;e214;e215;e216;e217;e218;e219;e220;e221;e222;e223;e224;e225;e226;e227;e228;e229;e230;e231;e232;e233;e234;e235;e236;e237;e238;e239;e240;e241;e242;e243;e244;e245;e246;e247;e248;e249;e250
14,416;117,625;86,815;55,25;6,56875;8,48375;4,82725;12,695;35,606;11,2;9,944;118,525;7,98;23,765;4,81;3,617875;3,9294;2,3525;1,8838855;15,133379;5,875204;14,5158333333333;26,4545454545455;2,225375;7,6773896;8,1323896;11,635;0,39169125;0,862544125;6,914;7,239;36,013;4,8204176;3,92321428571429;3,01611818181818;3,741;13,0209142857143;47,1936571428571;1,566765;52,3320454545455;6,900353;4,26547047619048;12,7593324675325;1,89107142857143;10,37495;3,252225;43,0317523809524;22,4582666666667;1,34285714285714;2,11041476666667;14,416;117,625;86,815;55,25;6,56875;8,48375;4,82725;12,695;35,606;11,2;9,944;118,525;7,98;23,765;4,81;3,617875;3,9294;2,3525;1,8838855;15,133379;5,875204;14,5158333333333;26,4545454545455;2,225375;7,6773896;8,1323896;11,635;0,39169125;0,862544125;6,914;7,239;36,013;4,8204176;3,92321428571429;3,01611818181818;3,741;13,0209142857143;47,1936571428571;1,566765;52,3320454545455;6,900353;4,26547047619048;12,7593324675325;1,89107142857143;10,37495;3,252225;43,0317523809524;22,4582666666667;1,34285714285714;2,11041476666667;14,416;117,625;86,815;55,25;6,56875;8,48375;4,82725;12,695;35,606;11,2;9,944;118,525;7,98;23,765;4,81;3,617875;3,9294;2,3525;1,8838855;15,133379;5,875204;14,5158333333333;26,4545454545455;2,225375;7,6773896;8,1323896;11,635;0,39169125;0,862544125;6,914;7,239;36,013;4,8204176;3,92321428571429;3,01611818181818;3,741;13,0209142857143;47,1936571428571;1,566765;52,3320454545455;6,900353;4,26547047619048;12,7593324675325;1,89107142857143;10,37495;3,252225;43,0317523809524;22,4582666666667;1,34285714285714;2,11041476666667;3,7587;5,61;5,61;3,8148;1,20214285714286;0,5259375;0,5820375;3,7587;8,415;2,805;2,805;5,61;2,805;5,61;4,6563;4,6563;0,374;0,131274;0,131274;0,131274;0,131274;0,23375;0,1275;0,5259375;0,935;0,935;0,4675;0,093126;0,0561;1,4025;1,4025;8,415;0,601071428571429;0,601071428571429;0,601071428571429;0,601071428571429;0,36465;0,7293;0,4488;0,561;0,2992;0,935;5,61;0,5423;0,86955;0,601071428571429;8,415;5,61;0,801428571428571;0,4698375;3,7587;5,61;5,61;3,8148;1,20214285714286;0,5259375;0,5820375;3,7587;8,415;2,805;2,805;5,61;2,805;5,61;4,6563;4,6563;0,374;0,131274;0,131274;0,131274;0,131274;0,23375;0,1275;0,5259375;0,935;0,935;0,4675;0,093126;0,0561;1,4025;1,4025;8,415;0,601071428571429;0,601071428571429;0,601071428571429;0,601071428571429;0,36465;0,7293;0,4488;0,561;0,2992;0,935;5,61;0,5423;0,86955;0,601071428571429;8,415;5,61;0,801428571428571;0,4698375;3,7587;5,61;5,61;3,8148;1,20214285714286;0,5259375;0,5820375;3,7587;8,415;2,805;2,805;5,61;2,805;5,61;4,6563;4,6563;0,374;0,131274;0,131274;0,131274;0,131274;0,23375;0,1275;0,5259375;0,935;0,935;0,4675;0,093126;0,0561;1,4025;1,4025;8,415;0,601071428571429;0,601071428571429;0,601071428571429;0,601071428571429;0,36465;0,7293;0,4488;0,561;0,2992;0,935;5,61;0,5423;0,86955;0,601071428571429;8,415;5,61;0,801428571428571;0,4698375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;4
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;5
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;3
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;>=;1
